time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall offer [Mb/s],offer last interval [Mb/s]
13000.0,98,2718,578.265306122449,1651732.0,1.0164504615384615,0.9067200000000001
13500.0,106,2824,596.9433962264151,1715008.0,1.0163010370370371,1.012416
14000.0,91,2915,633.9120879120879,1772694.0,1.012968,0.922976
14500.0,102,3017,604.5490196078431,1834358.0,1.0120595862068966,0.9866239999999998
15000.0,100,3117,598.44,1894202.0,1.0102410666666668,0.9575040000000001
15500.0,113,3230,573.4424778761062,1959001.0,1.0110972903225806,1.036784
16000.0,107,3337,569.626168224299,2019951.0,1.0099755,0.9751999999999998
16500.0,104,3441,594.7307692307693,2081803.0,1.0093590303030302,0.9896320000000001
17000.0,90,3531,624.1555555555556,2137977.0,1.0061068235294117,0.898784
17500.0,114,3645,568.280701754386,2202761.0,1.0069764571428572,1.036544
18000.0,94,3739,625.031914893617,2261514.0,1.0051173333333334,0.940048
18500.0,95,3834,637.6526315789474,2322091.0,1.0041474594594595,0.9692320000000001
19000.0,129,3963,616.7364341085271,2401650.0,1.0112210526315788,1.272944
19500.0,93,4056,578.2795698924731,2455430.0,1.0073558974358974,0.86048
20000.0,105,4161,566.6952380952381,2514933.0,1.0059732000000001,0.952048
20500.0,95,4256,592.1052631578947,2571183.0,1.003388487804878,0.8999999999999999
21000.0,113,4369,595.1946902654868,2638440.0,1.00512,1.076112
21500.0,114,4483,590.4561403508771,2705752.0,1.0067914418604653,1.076992
22000.0,108,4591,543.2592592592592,2764424.0,1.0052450909090909,0.938752
22500.0,113,4704,570.5752212389381,2828899.0,1.0058307555555557,1.0316
23000.0,113,4817,609.9557522123894,2897824.0,1.0079387826086956,1.1028
23500.0,96,4913,580.1666666666666,2953520.0,1.0054536170212767,0.891136
24000.0,100,5013,579.98,3011518.0,1.0038393333333333,0.927968
24500.0,101,5114,669.5841584158416,3079146.0,1.0054354285714286,1.082048
25000.0,98,5212,612.7244897959183,3139193.0,1.00454176,0.9607519999999998
25500.0,86,5298,552.7209302325581,3186727.0,0.9997574901960784,0.7605439999999999
26000.0,85,5383,530.364705882353,3231808.0,0.9944024615384616,0.721296
26500.0,101,5484,582.9108910891089,3290682.0,0.9934134339622642,0.9419839999999999
27000.0,106,5590,637.2547169811321,3358231.0,0.9950314074074074,1.080784
27500.0,110,5700,609.2727272727273,3425251.0,0.9964366545454545,1.07232
28000.0,86,5786,549.7209302325581,3472527.0,0.9921505714285714,0.7564159999999999
28500.0,104,5890,624.5096153846154,3537476.0,0.9929757192982456,1.039184
29000.0,123,6013,600.5772357723578,3611347.0,0.9962336551724138,1.181936
29500.0,109,6122,564.6880733944954,3672898.0,0.9960401355932204,0.984816
30000.0,89,6211,622.8539325842696,3728332.0,0.9942218666666667,0.8869439999999998
30500.0,97,6308,603.7938144329897,3786900.0,0.9932852459016394,0.9370880000000001
31000.0,120,6428,574.8166666666667,3855878.0,0.9950652903225806,1.103648
31500.0,83,6511,540.3614457831326,3900728.0,0.9906610793650793,0.7176000000000001
32000.0,91,6602,595.010989010989,3954874.0,0.9887185,0.8663359999999999
32500.0,102,6704,607.8627450980392,4016876.0,0.9887694769230769,0.992032
33000.0,123,6827,539.30081300813,4083210.0,0.9898690909090909,1.061344
33500.0,93,6920,627.7849462365591,4141594.0,0.9890373731343284,0.934144
34000.0,125,7045,641.592,4221793.0,0.9933630588235294,1.283184
34500.0,109,7154,627.4954128440367,4290190.0,0.9948266666666667,1.094352
35000.0,98,7252,559.765306122449,4345047.0,0.9931536,0.8777120000000002
35500.0,112,7364,573.6160714285714,4409292.0,0.9936432676056338,1.02792
36000.0,109,7473,603.0183486238532,4475021.0,0.9944491111111111,1.051664
36500.0,109,7582,616.8623853211009,4542259.0,0.9955636164383561,1.075808
37000.0,111,7693,622.0900900900901,4611311.0,0.9970402162162162,1.104832
37500.0,112,7805,558.2410714285714,4673834.0,0.9970845866666667,1.000368
38000.0,105,7910,581.5714285714286,4734899.0,0.9968208421052631,0.97704
38500.0,113,8023,585.0884955752213,4801014.0,0.9976132987012988,1.05784
39000.0,107,8130,563.9906542056075,4861361.0,0.9972022564102564,0.965552
39500.0,93,8223,565.989247311828,4913998.0,0.9952401012658227,0.842192
40000.0,112,8335,662.5714285714286,4988206.0,0.9976412000000001,1.187328
40500.0,114,8449,573.8859649122807,5053629.0,0.9982477037037037,1.046768
