time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall thrp [Mb/s],thrp last interval [Mb/s]
0.0,0,0,NaN,0.0,NaN,NaN
500.0,96,96,641.6979166666666,61603.0,0.985648,0.985648
1000.0,114,210,561.280701754386,125589.0,1.004712,1.023776
1500.0,103,313,607.5825242718447,188170.0,1.0035733333333334,1.0012960000000002
2000.0,102,415,725.0,262120.0,1.04848,1.1832
2500.0,109,524,605.4311926605504,328112.0,1.0499584,1.055872
3000.0,102,626,565.6274509803922,385806.0,1.028816,0.923104
3500.0,107,733,590.588785046729,448999.0,1.0262834285714286,1.011088
4000.0,107,840,594.4299065420561,512603.0,1.0252059999999998,1.017664
4500.0,111,951,626.4594594594595,582140.0,1.0349155555555556,1.112592
5000.0,91,1042,643.3846153846154,640688.0,1.0251008,0.936768
5500.0,98,1140,506.83673469387753,690358.0,1.0041570909090909,0.79472
6000.0,108,1248,666.175925925926,762305.0,1.0164066666666667,1.151152
6500.0,122,1370,596.155737704918,835036.0,1.0277366153846155,1.163696
7000.0,112,1482,598.7678571428571,902098.0,1.030969142857143,1.072992
7500.0,83,1565,620.3975903614457,953591.0,1.0171637333333332,0.8238879999999998
8000.0,104,1669,513.9711538461538,1007044.0,1.007044,0.855248
8500.0,96,1765,576.2083333333334,1062360.0,0.9998682352941177,0.885056
9000.0,92,1857,586.3913043478261,1116308.0,0.9922737777777777,0.863168
9500.0,117,1974,600.7008547008547,1186590.0,0.9992336842105263,1.124512
10000.0,105,2079,578.1047619047619,1247291.0,0.9978328000000001,0.9712159999999999
10500.0,110,2189,595.2818181818182,1312772.0,1.000207238095238,1.047696
11000.0,109,2298,608.4036697247707,1379088.0,1.002973090909091,1.061056
11500.0,108,2406,589.0555555555555,1442706.0,1.0036215652173914,1.017888
12000.0,105,2511,535.952380952381,1498981.0,0.9993206666666666,0.9004
12500.0,101,2612,629.3168316831683,1562542.0,1.00002688,1.016976
13000.0,108,2720,623.3981481481482,1629869.0,1.0029963076923079,1.077232
13500.0,94,2814,648.5106382978723,1690829.0,1.0019727407407408,0.97536
