time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall thrp [Mb/s],thrp last interval [Mb/s]
0.0,0,0,NaN,0.0,NaN,NaN
500.0,99,99,580.5454545454545,57474.0,0.919584,0.9195839999999998
1000.0,107,206,611.1869158878504,122871.0,0.982968,1.046352
1500.0,131,337,545.1145038167939,194281.0,1.0361653333333334,1.14256
2000.0,96,433,575.28125,249508.0,0.998032,0.883632
2500.0,108,541,611.9537037037037,315599.0,1.0099167999999998,1.057456
3000.0,96,637,590.6145833333334,372298.0,0.9927946666666666,0.907184
3500.0,112,749,613.1071428571429,440966.0,1.0079222857142858,1.098688
4000.0,109,858,592.1100917431193,505506.0,1.011012,1.03264
4500.0,99,957,629.5454545454545,567831.0,1.0094773333333333,0.9971999999999999
5000.0,110,1067,640.4818181818182,638284.0,1.0212544000000001,1.127248
5500.0,114,1181,596.7280701754386,706311.0,1.0273614545454546,1.088432
6000.0,110,1291,622.7454545454545,774813.0,1.0330840000000001,1.096032
6500.0,116,1407,578.2672413793103,841892.0,1.0361747692307692,1.073264
7000.0,98,1505,648.6530612244898,905460.0,1.0348114285714287,1.017088
7500.0,99,1604,608.6363636363636,965715.0,1.030096,0.96408
8000.0,102,1706,607.0490196078431,1027634.0,1.027634,0.9907039999999999
8500.0,107,1813,652.803738317757,1097484.0,1.0329261176470588,1.1176
9000.0,109,1922,654.394495412844,1168813.0,1.038944888888889,1.141264
9500.0,101,2023,579.9702970297029,1227390.0,1.0335915789473684,0.9372319999999998
10000.0,113,2136,548.4247787610619,1289362.0,1.0314896,0.991552
10500.0,106,2242,598.1698113207547,1352768.0,1.030680380952381,1.0144959999999998
11000.0,101,2343,608.0990099009902,1414186.0,1.0284989090909091,0.9826880000000001
11500.0,86,2429,549.7558139534884,1461465.0,1.0166713043478262,0.7564640000000001
12000.0,107,2536,588.2242990654206,1524405.0,1.01627,1.0070400000000002
12500.0,119,2655,518.4957983193277,1586106.0,1.01510784,0.987216
13000.0,104,2759,600.2980769230769,1648537.0,1.0144843076923076,0.998896
13500.0,81,2840,669.0493827160494,1702730.0,1.0090251851851852,0.867088
14000.0,110,2950,583.4545454545455,1766910.0,1.009662857142857,1.02688
14500.0,106,3056,618.7641509433962,1832499.0,1.0110339310344827,1.049424
15000.0,106,3162,576.5377358490566,1893612.0,1.0099264,0.977808
15500.0,105,3267,563.1142857142858,1952739.0,1.0078652903225807,0.9460320000000001
16000.0,116,3383,630.9051724137931,2025924.0,1.012962,1.17096
16500.0,108,3491,596.9166666666666,2090391.0,1.0135229090909093,1.031472
17000.0,101,3592,603.8019801980198,2151375.0,1.0124117647058823,0.975744
17500.0,114,3706,643.7894736842105,2224767.0,1.0170363428571427,1.174272
18000.0,127,3833,623.8188976377953,2303992.0,1.0239964444444445,1.2676
18500.0,93,3926,650.0645161290323,2364448.0,1.022464,0.9672960000000002
19000.0,119,4045,579.6050420168067,2433421.0,1.0245983157894736,1.103568
19500.0,108,4153,577.3333333333334,2495773.0,1.0239068717948718,0.9976320000000001
20000.0,117,4270,568.7435897435897,2562316.0,1.0249264,1.064688
20500.0,92,4362,574.3152173913044,2615153.0,1.020547512195122,0.845392
21000.0,101,4463,580.4257425742575,2673776.0,1.0185813333333333,0.9379680000000001
21500.0,109,4572,585.1192660550458,2737554.0,1.0186247441860465,1.020448
22000.0,89,4661,579.5056179775281,2789130.0,1.014229090909091,0.825216
22500.0,88,4749,602.1022727272727,2842115.0,1.0105297777777777,0.84776
23000.0,107,4856,652.0467289719626,2911884.0,1.0128292173913045,1.116304
23500.0,106,4962,590.2735849056604,2974453.0,1.012579744680851,1.0011040000000002
24000.0,113,5075,686.6460176991151,3052044.0,1.017348,1.241456
24500.0,107,5182,490.5233644859813,3104530.0,1.0137240816326532,0.839776
25000.0,106,5288,644.311320754717,3172827.0,1.0153046399999999,1.092752
25500.0,105,5393,575.3619047619047,3233240.0,1.0143498039215686,0.9666079999999999
26000.0,95,5488,641.5473684210526,3294187.0,1.013596,0.975152
26500.0,104,5592,564.1634615384615,3352860.0,1.0121841509433962,0.938768
27000.0,110,5702,620.0,3421060.0,1.0136474074074073,1.0912
27500.0,102,5804,611.7450980392157,3483458.0,1.0133695999999999,0.998368
28000.0,96,5900,626.9479166666666,3543645.0,1.01247,0.962992
28500.0,122,6022,603.7950819672132,3617308.0,1.015384701754386,1.178608
29000.0,125,6147,595.672,3691767.0,1.0184184827586207,1.191344
29500.0,101,6248,596.3861386138614,3752002.0,1.0174920677966102,0.96376
30000.0,116,6364,576.8793103448276,3818920.0,1.0183786666666665,1.070688
30500.0,86,6450,648.2906976744187,3874673.0,1.0163076721311475,0.8920480000000001
31000.0,102,6552,584.2450980392157,3934266.0,1.0152944516129032,0.953488
31500.0,119,6671,599.5210084033613,4005609.0,1.0172975238095239,1.141488
32000.0,83,6754,610.0240963855422,4056241.0,1.01406025,0.810112
32500.0,114,6868,571.5438596491229,4121397.0,1.014497723076923,1.042496
33000.0,110,6978,641.0727272727273,4191915.0,1.0162218181818183,1.128288
33500.0,114,7092,579.8070175438596,4258013.0,1.0168389253731343,1.057568
34000.0,99,7191,531.060606060606,4310588.0,1.014256,0.8411999999999998
34500.0,88,7279,622.8295454545455,4365397.0,1.0122659710144928,0.876944
35000.0,120,7399,622.0083333333333,4440038.0,1.0148658285714285,1.194256
35500.0,112,7511,571.5982142857143,4504057.0,1.0149987605633803,1.024304
36000.0,91,7602,582.5274725274726,4557067.0,1.0126815555555555,0.8481600000000001
36500.0,83,7685,619.9759036144578,4608525.0,1.0100876712328768,0.823328
