time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall offer [Mb/s],offer last interval [Mb/s]
0.0,0,0,NaN,0.0,NaN,NaN
500.0,99,99,587.979797979798,58210.0,0.93136,0.9313600000000001
1000.0,103,202,604.9805825242719,120523.0,0.964184,0.9970080000000001
1500.0,110,312,618.2363636363636,188529.0,1.005488,1.088096
2000.0,102,414,505.87254901960785,240128.0,0.960512,0.825584
2500.0,108,522,569.25,301607.0,0.9651424,0.983664
3000.0,110,632,598.5454545454545,367447.0,0.9798586666666667,1.05344
3500.0,104,736,648.1057692307693,434850.0,0.9939428571428571,1.078448
4000.0,100,836,607.16,495566.0,0.991132,0.971456
4500.0,112,948,600.5,562822.0,1.0005724444444446,1.076096
5000.0,110,1058,590.1454545454545,627738.0,1.0043808,1.038656
5500.0,111,1169,544.1261261261261,688136.0,1.000925090909091,0.966368
6000.0,106,1275,640.6320754716982,756043.0,1.0080573333333334,1.086512
6500.0,104,1379,634.8365384615385,822066.0,1.0117735384615385,1.056368
7000.0,96,1475,603.1458333333334,879968.0,1.0056777142857143,0.926432
7500.0,106,1581,612.6037735849056,944904.0,1.0078976,1.038976
8000.0,100,1681,610.35,1005939.0,1.005939,0.97656
8500.0,89,1770,559.438202247191,1055729.0,0.9936272941176469,0.79664
9000.0,101,1871,597.4356435643564,1116070.0,0.9920622222222223,0.9654559999999999
9500.0,108,1979,563.8518518518518,1176966.0,0.9911292631578947,0.974336
10000.0,101,2080,645.8415841584158,1242196.0,0.9937568,1.04368
10500.0,105,2185,648.3523809523809,1310273.0,0.998303238095238,1.089232
11000.0,106,2291,637.433962264151,1377841.0,1.0020661818181817,1.081088
11500.0,109,2400,632.5871559633027,1446793.0,1.006464695652174,1.103232
12000.0,113,2513,543.5840707964602,1508218.0,1.0054786666666666,0.9828
12500.0,114,2627,589.4912280701755,1575420.0,1.0082688,1.075232
13000.0,107,2734,599.9626168224299,1639616.0,1.0089944615384616,1.027136
13500.0,104,2838,574.1442307692307,1699327.0,1.0070085925925927,0.9553759999999999
14000.0,113,2951,606.1681415929204,1767824.0,1.010185142857143,1.095952
14500.0,108,3059,629.4814814814815,1835808.0,1.0128595862068965,1.087744
15000.0,121,3180,601.1652892561983,1908549.0,1.0178927999999998,1.163856
15500.0,107,3287,578.5233644859813,1970451.0,1.0170069677419353,0.9904320000000001
16000.0,73,3360,618.2465753424658,2015583.0,1.0077915,0.722112
16500.0,98,3458,619.9183673469388,2076335.0,1.0067078787878787,0.972032
17000.0,109,3567,537.2110091743119,2134891.0,1.0046545882352942,0.936896
17500.0,109,3676,643.9174311926605,2205078.0,1.0080356571428573,1.122992
18000.0,83,3759,681.0120481927711,2261602.0,1.0051564444444445,0.904384
18500.0,104,3863,583.2884615384615,2322264.0,1.0042222702702703,0.970592
19000.0,114,3977,634.5701754385965,2394605.0,1.008254736842105,1.157456
19500.0,116,4093,603.5258620689655,2464614.0,1.0111236923076923,1.120144
20000.0,110,4203,599.1090909090909,2530516.0,1.0122064,1.054432
20500.0,108,4311,606.9722222222222,2596069.0,1.0131000975609756,1.048848
21000.0,97,4408,588.8659793814433,2653189.0,1.0107386666666667,0.9139199999999998
21500.0,116,4524,594.9568965517242,2722204.0,1.0129131162790699,1.10424
22000.0,109,4633,615.8532110091743,2789332.0,1.0143025454545453,1.074048
22500.0,106,4739,590.5377358490566,2851929.0,1.0140192,1.001552
23000.0,90,4829,584.0888888888888,2904497.0,1.0102598260869566,0.8410879999999998
23500.0,109,4938,595.5137614678899,2969408.0,1.0108622978723405,1.038576
24000.0,105,5043,521.7523809523809,3024192.0,1.008064,0.876544
24500.0,106,5149,612.1981132075472,3089085.0,1.0086808163265306,1.038288
25000.0,109,5258,590.4862385321101,3153448.0,1.00910336,1.029808
25500.0,94,5352,587.7553191489362,3208697.0,1.0066500392156863,0.8839840000000001
26000.0,93,5445,581.505376344086,3262777.0,1.0039313846153846,0.86528
26500.0,93,5538,636.3548387096774,3321958.0,1.0028552452830188,0.946896
27000.0,98,5636,627.6020408163265,3383463.0,1.0025075555555556,0.98408
27500.0,113,5749,617.2300884955753,3453210.0,1.0045701818181818,1.115952
28000.0,105,5854,549.2285714285714,3510879.0,1.0031082857142857,0.922704
28500.0,99,5953,607.6262626262626,3571034.0,1.0023955087719298,0.9624799999999999
29000.0,120,6073,549.85,3637016.0,1.0033147586206896,1.055712
29500.0,89,6162,643.3595505617977,3694275.0,1.0018372881355933,0.916144
30000.0,119,6281,573.5546218487395,3762528.0,1.0033408,1.092048
30500.0,112,6393,579.2410714285714,3827403.0,1.0039089836065573,1.038
