time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall offer [Mb/s],offer last interval [Mb/s]
0.0,0,0,NaN,0.0,NaN,NaN
500.0,61,61,605.4098360655738,36930.0,0.59088,0.59088
1000.0,54,115,598.8148148148148,69266.0,0.554128,0.517376
1500.0,44,159,547.2272727272727,93344.0,0.4978346666666667,0.385248
2000.0,39,198,570.5641025641025,115596.0,0.462384,0.356032
2500.0,51,249,632.843137254902,147871.0,0.47318720000000003,0.5164
3000.0,53,302,685.0188679245283,184177.0,0.49113866666666667,0.580896
3500.0,57,359,691.280701754386,223580.0,0.51104,0.630448
4000.0,51,410,598.6666666666666,254112.0,0.508224,0.48851199999999995
4500.0,35,445,676.9142857142857,277804.0,0.49387377777777774,0.379072
5000.0,49,494,642.0816326530612,309266.0,0.49482560000000003,0.503392
5500.0,45,539,528.9333333333333,333068.0,0.4844625454545455,0.38083199999999995
6000.0,54,593,565.3888888888889,363599.0,0.4847986666666667,0.488496
6500.0,43,636,644.4883720930233,391312.0,0.48161476923076924,0.443408
7000.0,55,691,639.2545454545455,426471.0,0.4873954285714286,0.562544
7500.0,38,729,611.8421052631579,449721.0,0.47970240000000003,0.372
8000.0,46,775,600.4130434782609,477340.0,0.47734,0.441904
8500.0,49,824,566.2244897959183,505085.0,0.4753741176470588,0.4439199999999999
9000.0,47,871,558.4255319148937,531331.0,0.4722942222222222,0.41993600000000003
9500.0,20,891,597.65,543284.0,0.4575023157894737,0.191248
10000.0,51,942,611.8235294117648,574487.0,0.45958960000000004,0.4992480000000001
10500.0,49,991,617.6734693877551,604753.0,0.4607641904761905,0.48425599999999996
11000.0,63,1054,611.3492063492064,643268.0,0.4678312727272727,0.61624
11500.0,35,1089,610.5428571428571,664637.0,0.4623561739130435,0.34190399999999993
12000.0,49,1138,679.265306122449,697921.0,0.4652806666666667,0.532544
12500.0,58,1196,513.3275862068965,727694.0,0.46572416,0.47636799999999996
13000.0,50,1246,542.84,754836.0,0.46451446153846154,0.434272
13500.0,46,1292,590.695652173913,782008.0,0.46341214814814813,0.434752
14000.0,47,1339,641.8510638297872,812175.0,0.4641,0.482672
14500.0,43,1382,703.2325581395348,842414.0,0.46478013793103445,0.4838239999999999
15000.0,59,1441,626.0338983050848,879350.0,0.46898666666666666,0.590976
15500.0,54,1495,634.0555555555555,913589.0,0.4715298064516129,0.547824
16000.0,52,1547,591.9807692307693,944372.0,0.472186,0.4925280000000001
16500.0,48,1595,566.3958333333334,971559.0,0.4710589090909091,0.434992
17000.0,46,1641,589.1086956521739,998658.0,0.46995670588235294,0.433584
17500.0,54,1695,529.9814814814815,1027277.0,0.4696123428571429,0.45790400000000003
18000.0,41,1736,579.8048780487804,1051049.0,0.4671328888888889,0.38035199999999997
18500.0,50,1786,679.56,1085027.0,0.46920086486486484,0.543648
19000.0,51,1837,680.3137254901961,1119723.0,0.4714623157894737,0.555136
19500.0,58,1895,616.8275862068965,1155499.0,0.4740508717948718,0.572416
20000.0,38,1933,662.9736842105264,1180692.0,0.4722768,0.403088
20500.0,32,1965,598.3125,1199838.0,0.4682294634146342,0.306336
21000.0,61,2026,587.6065573770492,1235682.0,0.470736,0.573504
21500.0,47,2073,567.7446808510638,1262366.0,0.4697175813953488,0.42694399999999993
22000.0,48,2121,705.2083333333334,1296216.0,0.47135127272727273,0.5416
22500.0,36,2157,602.9166666666666,1317921.0,0.4685941333333334,0.34728
23000.0,42,2199,507.8333333333333,1339250.0,0.4658260869565217,0.341264
23500.0,52,2251,598.4807692307693,1370371.0,0.46650927659574465,0.49793600000000005
24000.0,46,2297,552.5869565217391,1395790.0,0.4652633333333333,0.406704
24500.0,44,2341,589.0454545454545,1421708.0,0.4642311836734694,0.414688
25000.0,37,2378,620.4864864864865,1444666.0,0.46229312,0.367328
25500.0,34,2412,648.0882352941177,1466701.0,0.4601414901960784,0.35256
26000.0,42,2454,665.0952380952381,1494635.0,0.45988769230769233,0.446944
26500.0,57,2511,559.5964912280701,1526532.0,0.4608398490566038,0.5103519999999999
27000.0,34,2545,613.6176470588235,1547395.0,0.4584874074074074,0.333808
27500.0,42,2587,626.9285714285714,1573726.0,0.45781120000000003,0.421296
28000.0,44,2631,608.5227272727273,1600501.0,0.457286,0.4284
28500.0,39,2670,623.7692307692307,1624828.0,0.45609207017543857,0.38923199999999997
29000.0,47,2717,697.6170212765958,1657616.0,0.4572733793103448,0.524608
29500.0,43,2760,634.1627906976744,1684885.0,0.4569179661016949,0.436304
30000.0,57,2817,683.4035087719299,1723839.0,0.4596904,0.623264
30500.0,40,2857,659.9,1750235.0,0.4590780327868853,0.422336
31000.0,46,2903,575.5869565217391,1776712.0,0.4585063225806452,0.423632
31500.0,33,2936,599.969696969697,1796511.0,0.4562567619047619,0.316784
32000.0,44,2980,638.4545454545455,1824603.0,0.45615075,0.449472
32500.0,52,3032,580.5961538461538,1854794.0,0.45656467692307695,0.483056
33000.0,44,3076,599.0227272727273,1881151.0,0.4560366060606061,0.421712
33500.0,38,3114,638.3421052631579,1905408.0,0.4550228059701492,0.388112
34000.0,37,3151,545.027027027027,1925574.0,0.45307623529411767,0.32265599999999994
34500.0,49,3200,622.5510204081633,1956079.0,0.4535835362318841,0.48808
35000.0,44,3244,678.5,1985933.0,0.4539275428571429,0.477664
35500.0,46,3290,624.4565217391304,2014658.0,0.4540074366197183,0.45959999999999995
36000.0,36,3326,589.8888888888889,2035894.0,0.4524208888888889,0.339776
36500.0,29,3355,538.4137931034483,2051508.0,0.44964558904109586,0.249824
37000.0,42,3397,602.8095238095239,2076826.0,0.44904345945945945,0.405088
37500.0,43,3440,649.6511627906976,2104761.0,0.44901568,0.44696
38000.0,52,3492,615.7692307692307,2136781.0,0.44984863157894744,0.5123199999999999
38500.0,51,3543,550.7254901960785,2164868.0,0.4498427012987013,0.449392
39000.0,49,3592,621.9183673469388,2195342.0,0.45032656410256405,0.487584
39500.0,58,3650,537.9137931034483,2226541.0,0.45094501265822784,0.499184
40000.0,44,3694,494.8863636363636,2248316.0,0.4496632,0.3484
40500.0,43,3737,657.8139534883721,2276602.0,0.44969916049382713,0.452576
