time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall offer [Mb/s],offer last interval [Mb/s]
0.0,0,0,NaN,0.0,NaN,NaN
500.0,93,93,601.1720430107526,55909.0,0.894544,0.8945439999999999
1000.0,114,207,615.4298245614035,126068.0,1.008544,1.122544
1500.0,91,298,602.5714285714286,180902.0,0.9648106666666666,0.877344
2000.0,97,395,631.0412371134021,242113.0,0.968452,0.979376
2500.0,91,486,513.3076923076923,288824.0,0.9242368000000001,0.7473759999999999
3000.0,105,591,578.1333333333333,349528.0,0.9320746666666666,0.971264
3500.0,103,694,599.3689320388349,411263.0,0.9400297142857142,0.98776
4000.0,113,807,534.2566371681415,471634.0,0.943268,0.9659359999999999
4500.0,113,920,654.2212389380531,545561.0,0.9698862222222222,1.182832
5000.0,104,1024,577.7019230769231,605642.0,0.9690272,0.961296
5500.0,96,1120,576.5520833333334,660991.0,0.9614414545454546,0.885584
6000.0,106,1226,640.5471698113207,728889.0,0.971852,1.086368
6500.0,89,1315,609.056179775281,783095.0,0.9638092307692308,0.8672960000000001
7000.0,101,1416,635.1089108910891,847241.0,0.9682754285714287,1.026336
7500.0,96,1512,646.875,909341.0,0.9699637333333334,0.9936
8000.0,117,1629,603.2307692307693,979919.0,0.979919,1.129248
8500.0,129,1758,631.1085271317829,1061332.0,0.9989007058823529,1.302608
9000.0,93,1851,641.1075268817204,1120955.0,0.9964044444444445,0.953968
9500.0,100,1951,590.19,1179974.0,0.9936623157894737,0.9443040000000001
10000.0,93,2044,581.8387096774194,1234085.0,0.987268,0.865776
10500.0,99,2143,569.959595959596,1290511.0,0.9832464761904762,0.902816
11000.0,89,2232,538.4831460674158,1338436.0,0.973408,0.7668
11500.0,96,2328,575.4479166666666,1393679.0,0.9695158260869565,0.883888
12000.0,117,2445,618.0940170940171,1465996.0,0.9773306666666667,1.157072
12500.0,121,2566,619.7355371900826,1540984.0,0.98622976,1.199808
13000.0,101,2667,575.2673267326733,1599086.0,0.9840529230769232,0.929632
13500.0,99,2766,570.5858585858585,1655574.0,0.9810808888888889,0.9038079999999998
14000.0,114,2880,609.5701754385965,1725065.0,0.9857514285714286,1.111856
14500.0,111,2991,607.5045045045046,1792498.0,0.9889644137931034,1.078928
15000.0,107,3098,590.7383177570093,1855707.0,0.9897104,1.011344
15500.0,99,3197,618.2828282828283,1916917.0,0.9893765161290322,0.97936
16000.0,104,3301,576.75,1976899.0,0.9884495,0.959712
16500.0,107,3408,634.4205607476636,2044782.0,0.9914094545454546,1.086128
17000.0,85,3493,603.3176470588236,2096064.0,0.9863830588235294,0.8205120000000001
17500.0,108,3601,582.324074074074,2158955.0,0.9869508571428571,1.0062559999999998
18000.0,104,3705,616.7307692307693,2223095.0,0.9880422222222223,1.02624
18500.0,89,3794,475.3258426966292,2265399.0,0.979632,0.676864
19000.0,90,3884,594.4222222222222,2318897.0,0.9763776842105264,0.855968
19500.0,108,3992,645.2037037037037,2388579.0,0.9799298461538462,1.114912
20000.0,105,4097,612.3428571428572,2452875.0,0.98115,1.028736
20500.0,116,4213,614.1465517241379,2524116.0,0.9850208780487805,1.139856
21000.0,104,4317,640.4903846153846,2590727.0,0.986943619047619,1.065776
21500.0,106,4423,590.9716981132076,2653370.0,0.9873004651162791,1.002288
22000.0,111,4534,590.3243243243244,2718896.0,0.9886894545454544,1.048416
22500.0,106,4640,554.3867924528302,2777661.0,0.9876128000000001,0.9402399999999999
23000.0,102,4742,575.2254901960785,2836334.0,0.9865509565217392,0.938768
23500.0,122,4864,601.1475409836065,2909674.0,0.9905273191489362,1.17344
24000.0,109,4973,594.6697247706422,2974493.0,0.9914976666666666,1.037104
