time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall thrp [Mb/s],thrp last interval [Mb/s]
35000.0,441,30682,595.8616780045352,1.8359771E7,4.257338202898551,4.2044
35500.0,440,31122,608.475,1.86275E7,4.257714285714285,4.283664
36000.0,445,31567,586.391011235955,1.8888444E7,4.25655076056338,4.175104
36500.0,436,32003,611.7752293577981,1.9155178E7,4.256706222222222,4.267744
37000.0,443,32446,588.4627539503387,1.9415867E7,4.255532493150685,4.171024
37500.0,446,32892,589.762331838565,1.9678901E7,4.254897513513513,4.208544
38000.0,427,33319,627.2669789227166,1.9946744E7,4.255305386666667,4.285488
38500.0,423,33742,602.6997635933806,2.0201686E7,4.25298652631579,4.079071999999999
39000.0,456,34198,575.6162280701755,2.0464167E7,4.252294441558441,4.199696
39500.0,426,34624,609.868544600939,2.0723971E7,4.251070974358974,4.156864000000001
40000.0,440,35064,601.65,2.0988697E7,4.2508753417721525,4.235616
40500.0,432,35496,621.0023148148148,2.125697E7,4.251394,4.292368
