time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall offer [Mb/s],offer last interval [Mb/s]
0.0,0,0,NaN,0.0,NaN,NaN
500.0,102,102,612.7254901960785,62498.0,0.999968,0.999968
1000.0,113,215,601.5840707964602,130477.0,1.043816,1.087664
1500.0,108,323,607.0185185185185,196035.0,1.04552,1.048928
2000.0,98,421,612.3163265306123,256042.0,1.024168,0.9601120000000001
2500.0,99,520,626.3434343434343,318050.0,1.01776,0.9921279999999999
3000.0,112,632,585.3214285714286,383606.0,1.0229493333333333,1.048896
3500.0,117,749,601.6324786324786,453997.0,1.0377074285714287,1.126256
4000.0,104,853,577.3269230769231,514039.0,1.028078,0.960672
4500.0,105,958,586.4571428571429,575617.0,1.023319111111111,0.9852480000000001
5000.0,99,1057,605.6161616161617,635573.0,1.0169168,0.9592960000000001
5500.0,97,1154,620.0309278350516,695716.0,1.0119505454545454,0.962288
6000.0,111,1265,604.3603603603603,762800.0,1.0170666666666668,1.073344
6500.0,112,1377,601.9196428571429,830215.0,1.0218030769230768,1.07864
7000.0,104,1481,639.0865384615385,896680.0,1.024777142857143,1.06344
7500.0,116,1597,576.3275862068965,963534.0,1.0277696,1.069664
8000.0,126,1723,629.7222222222222,1042879.0,1.042879,1.26952
8500.0,94,1817,593.0,1098621.0,1.0339962352941177,0.891872
9000.0,111,1928,579.4414414414415,1162939.0,1.0337235555555555,1.0290880000000002
9500.0,113,2041,583.3982300884956,1228863.0,1.0348320000000002,1.054784
10000.0,100,2141,584.3,1287293.0,1.0298344,0.9348799999999999
10500.0,140,2281,609.0785714285714,1372564.0,1.0457630476190476,1.364336
11000.0,116,2397,625.8275862068965,1445160.0,1.0510254545454545,1.161536
11500.0,120,2517,599.0583333333333,1517047.0,1.055337043478261,1.150192
12000.0,113,2630,535.9911504424779,1577614.0,1.0517426666666667,0.969072
12500.0,103,2733,575.8932038834952,1636931.0,1.0476358399999999,0.949072
13000.0,93,2826,552.1290322580645,1688279.0,1.038940923076923,0.821568
13500.0,98,2924,676.795918367347,1754605.0,1.039765925925926,1.061216
14000.0,99,3023,567.1919191919192,1810757.0,1.0347182857142856,0.898432
14500.0,113,3136,597.0,1878218.0,1.0362582068965516,1.079376
15000.0,105,3241,595.0952380952381,1940703.0,1.0350416,0.99976
15500.0,103,3344,574.5339805825242,1999880.0,1.032196129032258,0.946832
16000.0,105,3449,578.8380952380952,2060658.0,1.030329,0.972448
16500.0,101,3550,567.1683168316831,2117942.0,1.0268809696969696,0.9165439999999999
17000.0,108,3658,562.2407407407408,2178664.0,1.0252536470588236,0.971552
17500.0,108,3766,576.9351851851852,2240973.0,1.0244448,0.996944
18000.0,106,3872,622.7075471698113,2306980.0,1.0253244444444445,1.056112
18500.0,105,3977,574.2190476190476,2367273.0,1.0236856216216217,0.964688
19000.0,111,4088,594.2702702702703,2433237.0,1.0245208421052632,1.055424
19500.0,85,4173,632.1411764705882,2486969.0,1.0202949743589744,0.859712
20000.0,102,4275,587.1666666666666,2546860.0,1.018744,0.9582559999999999
20500.0,97,4372,606.8762886597938,2605727.0,1.0168690731707317,0.9418719999999999
21000.0,119,4491,627.0588235294117,2680347.0,1.0210845714285715,1.19392
21500.0,114,4605,602.8947368421053,2749077.0,1.0229123720930233,1.09968
22000.0,90,4695,587.5888888888888,2801960.0,1.0188945454545455,0.8461279999999999
22500.0,103,4798,596.2038834951456,2863369.0,1.0180867555555555,0.982544
23000.0,104,4902,580.1153846153846,2923701.0,1.0169394782608696,0.965312
23500.0,102,5004,638.7352941176471,2988852.0,1.0174815319148935,1.042416
24000.0,94,5098,613.4893617021277,3046520.0,1.0155066666666666,0.922688
24500.0,105,5203,595.2857142857143,3109025.0,1.015191836734694,1.00008
25000.0,99,5302,577.969696969697,3166244.0,1.01319808,0.915504
25500.0,117,5419,545.3418803418804,3230049.0,1.013348705882353,1.02088
26000.0,103,5522,613.9223300970874,3293283.0,1.0133178461538461,1.011744
26500.0,114,5636,627.8245614035088,3364855.0,1.015805283018868,1.145152
27000.0,105,5741,609.8095238095239,3428885.0,1.015965925925926,1.02448
27500.0,94,5835,604.1914893617021,3485679.0,1.0140157090909092,0.908704
28000.0,101,5936,557.9207920792079,3542029.0,1.0120082857142858,0.9016
28500.0,116,6052,531.1551724137931,3603643.0,1.0115489122807018,0.9858240000000001
29000.0,85,6137,574.5058823529412,3652476.0,1.0075795862068966,0.781328
29500.0,91,6228,618.3296703296703,3708744.0,1.0057610847457625,0.900288
30000.0,110,6338,611.9272727272727,3776056.0,1.0069482666666667,1.076992
30500.0,116,6454,616.6379310344828,3847586.0,1.0092028852459016,1.14448
31000.0,126,6580,615.531746031746,3925143.0,1.0129401290322582,1.240912
31500.0,106,6686,650.7452830188679,3994122.0,1.0143801904761904,1.103664
32000.0,90,6776,643.5,4052037.0,1.01300925,0.92664
32500.0,109,6885,601.651376146789,4117617.0,1.0135672615384614,1.04928
33000.0,98,6983,597.7857142857143,4176200.0,1.0124121212121213,0.9373280000000002
33500.0,98,7081,569.5204081632653,4232013.0,1.0106299701492538,0.893008
34000.0,103,7184,602.1456310679612,4294034.0,1.0103609411764705,0.992336
34500.0,101,7285,570.990099009901,4351704.0,1.0090907826086957,0.92272
35000.0,105,7390,544.6476190476191,4408892.0,1.0077467428571427,0.915008
35500.0,111,7501,590.7837837837837,4474469.0,1.0083310422535212,1.049232
36000.0,107,7608,594.5140186915888,4538082.0,1.0084626666666667,1.017808
36500.0,108,7716,625.0648148148148,4605589.0,1.0094441643835617,1.080112
37000.0,101,7817,592.3366336633663,4665415.0,1.0087383783783783,0.957216
37500.0,117,7934,596.7094017094017,4735230.0,1.0101824,1.11704
38000.0,119,8053,650.0336134453781,4812584.0,1.0131755789473684,1.237664
38500.0,108,8161,561.4537037037037,4873221.0,1.0126173506493508,0.970192
39000.0,102,8263,635.9705882352941,4938090.0,1.0129415384615386,1.037904
39500.0,117,8380,553.7948717948718,5002884.0,1.013242329113924,1.036704
40000.0,109,8489,612.6146788990826,5069659.0,1.0139318,1.0684
40500.0,107,8596,613.411214953271,5135294.0,1.014379061728395,1.05016
