time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall thrp [Mb/s],thrp last interval [Mb/s]
21000.0,97,4256,588.8659793814433,2559168.0,0.9749211428571428,0.9139199999999998
21500.0,115,4371,594.9304347826087,2627585.0,0.977706046511628,1.094672
22000.0,99,4470,621.7171717171717,2689135.0,0.9778672727272727,0.9848
22500.0,103,4573,560.9514563106796,2746913.0,0.9766801777777778,0.924448
23000.0,92,4665,610.25,2803056.0,0.974976,0.898288
23500.0,104,4769,587.1442307692307,2864119.0,0.9750192340425532,0.9770079999999999
24000.0,97,4866,526.5463917525773,2915194.0,0.9717313333333333,0.8171999999999999
24500.0,113,4979,599.6106194690266,2982950.0,0.9740244897959184,1.084096
25000.0,110,5089,592.8090909090909,3048159.0,0.97541088,1.0433439999999998
25500.0,93,5182,585.5376344086021,3102614.0,0.9733690980392157,0.87128
26000.0,94,5276,583.7659574468086,3157488.0,0.9715347692307692,0.8779840000000001
26500.0,93,5369,636.3548387096774,3216669.0,0.9710698867924529,0.946896
27000.0,97,5466,623.1443298969073,3277114.0,0.9709967407407408,0.9671200000000001
27500.0,105,5571,624.4190476190477,3342678.0,0.9724154181818182,1.049024
28000.0,106,5677,545.5,3400501.0,0.9715717142857143,0.925168
28500.0,80,5757,607.925,3449135.0,0.9681782456140351,0.778144
29000.0,93,5850,562.3333333333334,3501432.0,0.965912275862069,0.836752
29500.0,95,5945,606.3789473684211,3559038.0,0.965162847457627,0.9216960000000001
30000.0,101,6046,561.7128712871287,3615771.0,0.9642056,0.907728
30500.0,114,6160,578.5877192982456,3681730.0,0.9656996721311475,1.055344
31000.0,81,6241,582.2222222222222,3728890.0,0.9622941935483871,0.7545599999999999
31500.0,104,6345,613.1057692307693,3792653.0,0.9632134603174604,1.0202080000000002
32000.0,105,6450,561.7333333333333,3851635.0,0.96290875,0.943712
32500.0,107,6557,597.7850467289719,3915598.0,0.9638395076923078,1.0234079999999999
33000.0,100,6657,623.73,3977971.0,0.964356606060606,0.997968
33500.0,108,6765,617.1666666666666,4044625.0,0.9658805970149253,1.066464
34000.0,102,6867,555.4803921568628,4101284.0,0.965008,0.906544
34500.0,100,6967,620.63,4163347.0,0.9654137971014494,0.993008
35000.0,93,7060,614.0,4220449.0,0.9646740571428571,0.913632
35500.0,103,7163,598.3106796116505,4282075.0,0.964974647887324,0.986016
36000.0,116,7279,550.5948275862069,4345944.0,0.9657653333333334,1.021904
36500.0,102,7381,650.7450980392157,4412320.0,0.9670838356164384,1.062016
37000.0,107,7488,536.0467289719626,4469677.0,0.9664166486486486,0.9177119999999999
37500.0,113,7601,579.9557522123894,4535212.0,0.9675118933333333,1.04856
38000.0,77,7678,658.8961038961039,4585947.0,0.9654625263157894,0.81176
38500.0,93,7771,579.763440860215,4639865.0,0.9641277922077923,0.862688
39000.0,91,7862,604.3516483516484,4694861.0,0.9630484102564103,0.879936
39500.0,115,7977,649.7913043478261,4769587.0,0.9659923037974684,1.195616
40000.0,99,8076,557.939393939394,4824823.0,0.9649646,0.8837760000000001
40500.0,86,8162,616.7093023255813,4877860.0,0.963527901234568,0.8485919999999999
