time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall offer [Mb/s],offer last interval [Mb/s]
0.0,0,0,NaN,0.0,NaN,NaN
500.0,99,99,645.8181818181819,63936.0,1.022976,1.022976
1000.0,113,212,553.9115044247787,126528.0,1.012224,1.001472
1500.0,113,325,603.7610619469026,194753.0,1.0386826666666666,1.0916
2000.0,100,425,727.54,267507.0,1.070028,1.164064
2500.0,111,536,610.2252252252252,335242.0,1.0727744,1.08376
3000.0,101,637,554.3762376237623,391234.0,1.0432906666666668,0.8958719999999999
3500.0,107,744,595.6168224299065,454965.0,1.0399200000000002,1.019696
4000.0,109,853,603.4954128440367,520746.0,1.041492,1.052496
4500.0,110,963,619.0818181818182,588845.0,1.0468355555555555,1.089584
5000.0,90,1053,636.8555555555556,646162.0,1.0338592,0.9170720000000001
5500.0,98,1151,517.2142857142857,696849.0,1.0135985454545455,0.8109919999999999
6000.0,113,1264,658.4867256637168,771258.0,1.028344,1.190544
6500.0,116,1380,596.25,840423.0,1.0343667692307692,1.10664
7000.0,112,1492,598.7678571428571,907485.0,1.0371257142857144,1.072992
7500.0,86,1578,630.8139534883721,961735.0,1.0258506666666667,0.868
8000.0,101,1679,501.94059405940595,1012431.0,1.012431,0.811136
8500.0,96,1775,576.2083333333334,1067747.0,1.0049383529411766,0.885056
9000.0,94,1869,586.9042553191489,1122916.0,0.9981475555555555,0.8827039999999999
9500.0,116,1985,604.2413793103449,1193008.0,1.0046383157894736,1.121472
10000.0,104,2089,573.75,1252678.0,1.0021423999999999,0.95472
10500.0,111,2200,595.4234234234234,1318770.0,1.0047771428571428,1.057472
11000.0,115,2315,601.0608695652174,1387892.0,1.009376,1.105952
11500.0,110,2425,582.9545454545455,1452017.0,1.0100987826086956,1.026
12000.0,103,2528,541.4368932038835,1507785.0,1.00519,0.892288
12500.0,103,2631,626.1941747572815,1572283.0,1.00626112,1.031968
13000.0,106,2737,626.3207547169811,1638673.0,1.0084141538461537,1.06224
13500.0,95,2832,646.9157894736842,1700130.0,1.0074844444444444,0.983312
14000.0,102,2934,595.5588235294117,1760877.0,1.0062154285714284,0.9719519999999999
14500.0,101,3035,597.3366336633663,1821208.0,1.0048044137931034,0.965296
15000.0,100,3135,586.63,1879871.0,1.0025978666666666,0.938608
15500.0,106,3241,616.5188679245283,1945222.0,1.0039855483870967,1.045616
16000.0,112,3353,624.7946428571429,2015199.0,1.0075995,1.119632
16500.0,91,3444,604.3736263736264,2070197.0,1.0037318787878788,0.879968
17000.0,116,3560,607.1465517241379,2140626.0,1.0073534117647058,1.126864
17500.0,111,3671,561.990990990991,2203007.0,1.0070889142857142,0.998096
18000.0,97,3768,623.8144329896908,2263517.0,1.0060075555555554,0.9681600000000001
18500.0,102,3870,661.2843137254902,2330968.0,1.0079861621621622,1.079216
19000.0,94,3964,583.5744680851063,2385824.0,1.0045574736842107,0.8776959999999999
19500.0,107,4071,548.5233644859813,2444516.0,1.002878358974359,0.9390720000000001
20000.0,112,4183,612.8392857142857,2513154.0,1.0052616,1.098208
20500.0,113,4296,607.0265486725664,2581748.0,1.0075114146341464,1.097504
21000.0,112,4408,587.1696428571429,2647511.0,1.008575619047619,1.052208
21500.0,108,4516,565.0370370370371,2708535.0,1.007826976744186,0.976384
22000.0,96,4612,573.5,2763591.0,1.0049421818181818,0.880896
22500.0,95,4707,559.1684210526316,2816712.0,1.0014976,0.8499360000000001
23000.0,90,4797,595.9444444444445,2870347.0,0.9983815652173914,0.85816
23500.0,100,4897,637.11,2934058.0,0.998828255319149,1.019376
24000.0,100,4997,611.45,2995203.0,0.998401,0.9783200000000001
24500.0,105,5102,640.4,3062445.0,0.9999820408163265,1.075872
