time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall offer [Mb/s],offer last interval [Mb/s]
13000.0,4928,125629,1029.2120535714287,1.28279106E8,78.94098830769232,81.15131200000002
13500.0,4806,130435,1024.7384519350812,1.33203999E8,78.93570311111112,78.798288
14000.0,4786,135221,1018.321353949018,1.38077685E8,78.90153428571428,77.978976
14500.0,4810,140031,1020.6952182952183,1.42987229E8,78.88950565517241,78.552704
15000.0,4849,144880,1024.0973396576615,1.47953077E8,78.90830773333333,79.453568
15500.0,4882,149762,1021.8240475215076,1.52941622E8,78.93761135483871,79.81672
16000.0,4816,154578,1013.7290282392026,1.57823741E8,78.9118705,78.113904
16500.0,4707,159285,1019.556830252815,1.62622795E8,78.84741575757575,76.784864
17000.0,4895,164180,1018.5836567926456,1.67608762E8,78.87471152941177,79.775472
17500.0,4710,168890,1016.648195329087,1.72397175E8,78.81013714285714,76.614608
18000.0,4868,173758,1024.3792111750206,1.77383853E8,78.837268,79.786848
18500.0,4797,178555,1013.4721701063164,1.82245479E8,78.8088557837838,77.786016
19000.0,4943,183498,1017.2201092453976,1.87273598E8,78.85204126315789,80.449904
19500.0,4920,188418,1008.3926829268293,1.9223489E8,78.8655958974359,79.380672
20000.0,4830,193248,1028.6910973084887,1.97203468E8,78.8813872,79.497248
20500.0,4801,198049,1022.3942928556551,2.02111983E8,78.87296897560975,78.53624
21000.0,4891,202940,1005.5268861173585,2.07030015E8,78.86857714285715,78.688512
21500.0,4943,207883,1015.3588913615214,2.12048934E8,78.90192893023257,80.302704
22000.0,4805,212688,1022.3001040582726,2.16961086E8,78.89494036363637,78.594432
22500.0,4806,217494,1014.1864336246359,2.21835266E8,78.87476124444444,77.98688
23000.0,4860,222354,1033.0586419753085,2.26855931E8,78.9064107826087,80.33064
23500.0,4789,227143,1029.1651701816663,2.31784603E8,78.90539676595745,78.858752
24000.0,4740,231883,1009.4059071729957,2.36569187E8,78.85639566666666,76.553344
24500.0,4825,236708,1023.0087046632125,2.41505204E8,78.85884212244898,78.976272
25000.0,4793,241501,1004.0667640308784,2.46317696E8,78.82166271999999,76.999872
25500.0,4803,246304,1017.5384134915678,2.51204933E8,78.80939074509804,78.195792
26000.0,4777,251081,1027.7850115135022,2.56114662E8,78.80451138461538,78.555664
26500.0,4805,255886,1024.5336108220604,2.61037546E8,78.80378747169812,78.766144
27000.0,4919,260805,1024.287660093515,2.66076017E8,78.83733837037038,80.615536
27500.0,4928,265733,1010.2471590909091,2.71054515E8,78.85222254545455,79.655968
28000.0,4789,270522,1016.3476717477553,2.75921804E8,78.83480114285715,77.876624
28500.0,4833,275355,1028.929857231533,2.80894622E8,78.84761319298246,79.56508799999999
29000.0,4825,280180,1016.7863212435233,2.85800616E8,78.84154924137931,78.495904
29500.0,4769,284949,1037.8565737051792,2.90750154E8,78.84749938983052,79.192608
30000.0,4897,289846,1016.7416785787217,2.95729138E8,78.86110346666666,79.663744
30500.0,4717,294563,1014.9258002967988,3.00516543E8,78.82401127868853,76.59848
31000.0,4731,299294,1034.428662016487,3.05410425E8,78.8155935483871,78.30211199999998
31500.0,4766,304060,1029.0025178346623,3.10314651E8,78.8100700952381,78.467616
32000.0,4896,308956,1030.2046568627452,3.15358533E8,78.83963325,80.70211200000001
32500.0,4814,313770,1010.7332779393436,3.20224203E8,78.82441920000001,77.85072
33000.0,4909,318679,1031.4518231819109,3.252876E8,78.8576,81.014352
33500.0,4892,323571,1012.6899018806214,3.30241679E8,78.86368453731343,79.265264
34000.0,4873,328444,1018.0260619741432,3.3520252E8,78.87118117647059,79.373456
34500.0,4922,333366,1012.5806582689963,3.40186442E8,78.88381263768116,79.742752
35000.0,4853,338219,1024.5553266021018,3.45158609E8,78.89339634285713,79.554672
35500.0,4829,343048,1016.8500724787741,3.50068978E8,78.88878377464789,78.565904
36000.0,4829,347877,1021.4974114723545,3.55001789E8,78.88928644444445,78.924976
36500.0,4790,352667,1020.7939457202506,3.59891392E8,78.8803050958904,78.233648
37000.0,4790,357457,1033.198121085595,3.64840411E8,78.88441318918919,79.184304
37500.0,4770,362227,1014.5046121593291,3.69679598E8,78.86498090666666,77.426992
38000.0,4845,367072,1020.8542827657378,3.74625637E8,78.86855515789473,79.136624
38500.0,4893,371965,1023.8201512364602,3.79635189E8,78.88523407792208,80.152832
39000.0,4925,376890,1022.8353299492386,3.84672653E8,78.90721087179487,80.599424
39500.0,4688,381578,1021.3368174061434,3.8946068E8,78.87811240506329,76.608432
40000.0,4808,386386,1012.4292845257903,3.9432844E8,78.865688,77.88416
40500.0,4687,391073,1029.941327074888,3.99155775E8,78.8455851851852,77.23736
41000.0,4739,395812,1025.8944925089681,4.04017489E8,78.8326807804878,77.787424
41500.0,4735,400547,1041.2027455121436,4.08947584E8,78.83326920481927,78.88152
42000.0,4810,405357,1026.2390852390852,4.13883794E8,78.83500838095237,78.97936
42500.0,4779,410136,1025.4607658505963,4.18784471E8,78.83001807058822,78.410832
43000.0,4929,415065,1022.8640697910326,4.23826168E8,78.85138009302325,80.667152
43500.0,4819,419884,1018.4857854326624,4.28734251E8,78.84767834482757,78.529328
44000.0,4856,424740,1011.581136738056,4.33646489E8,78.84481618181819,78.595808
44500.0,4761,429501,1025.6063852131906,4.38529401E8,78.83674624719102,78.12659200000002
45000.0,4886,434387,1029.536021285305,4.43559714E8,78.85506026666667,80.485008
45500.0,4813,439200,1024.5291917722834,4.48490773E8,78.85552052747252,78.896944
46000.0,4861,444061,1024.5200576013167,4.53470965E8,78.8645156521739,79.683072
46500.0,4956,449017,1028.2397094430992,4.58566921E8,78.89323372043012,81.53529599999999
47000.0,4898,453915,1017.0406288280931,4.63548386E8,78.9018529361702,79.70344
47500.0,4804,458719,1028.174229808493,4.68487735E8,78.9031974736842,79.029584
48000.0,4788,463507,1032.0659983291562,4.73429267E8,78.90487783333333,79.064512
48500.0,4644,468151,1016.6569767441861,4.78150622E8,78.87020569072165,75.54168
49000.0,4753,472904,1016.8865979381443,4.82983884E8,78.85451167346939,77.332192
49500.0,4765,477669,1030.5544596012592,4.87894476E8,78.85163248484848,78.569472
50000.0,4825,482494,1018.5438341968912,4.9280895E8,78.849432,78.631584
50500.0,4810,487304,1009.3224532224532,4.97663791E8,78.83782827722771,77.677456
51000.0,4731,492035,1023.3563728598605,5.0250529E8,78.82435921568627,77.463984
51500.0,4815,496850,1027.3956386292834,5.074522E8,78.82752621359224,79.15056
52000.0,4850,501700,1023.8985567010309,5.12418108E8,78.83355507692308,79.454528
52500.0,4754,506454,1010.2004627681952,5.17220601E8,78.81456777142857,76.839888
53000.0,4847,511301,1024.1211058386632,5.22184516E8,78.8203043018868,79.42264000000002
53500.0,4845,516146,1018.6819401444789,5.2712003E8,78.82168672897197,78.968224
54000.0,4847,520993,1027.0,5.32097899E8,78.82931837037037,79.645904
54500.0,4861,525854,1015.1127340053487,5.37032362E8,78.83043845871559,78.951408
55000.0,4718,530572,1013.0538363713438,5.4181195E8,78.8090109090909,76.473408
55500.0,4898,535470,1032.0826868109432,5.46867091E8,78.82768879279278,80.882256
56000.0,4841,540311,1032.2406527576948,5.51864168E8,78.83773828571428,79.953232
56500.0,4931,545242,1033.9125937943622,5.56962391E8,78.86193146902654,81.571568
57000.0,4724,549966,1002.649449618967,5.61698907E8,78.83493431578948,75.784256
57500.0,4813,554779,1029.9200083108249,5.66655912E8,78.83908340869564,79.31208
58000.0,4786,559565,1022.7183451734224,5.71550642E8,78.83457131034481,78.31568
58500.0,4777,564342,1010.064475612309,5.7637572E8,78.82061128205127,77.201248
59000.0,4752,569094,1020.2005471380471,5.81223713E8,78.80999498305084,77.567888
59500.0,4938,574032,1020.7804779262859,5.86264327E8,78.82545573109243,80.649824
60000.0,4689,578721,1031.0556621880999,5.91098947E8,78.81319293333334,77.35392
60500.0,4883,583604,1023.306573827565,5.96095753E8,78.82257890909091,79.948896
