time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall thrp [Mb/s],thrp last interval [Mb/s]
0.0,0,0,NaN,0.0,NaN,NaN
500.0,89,89,1061.752808988764,94496.0,1.511936,1.5119359999999997
1000.0,82,171,1125.1341463414635,186757.0,1.494056,1.4761760000000002
1500.0,91,262,978.6703296703297,275816.0,1.4710186666666665,1.424944
2000.0,88,350,876.8295454545455,352977.0,1.411908,1.234576
2500.0,96,446,988.09375,447834.0,1.4330688,1.517712
3000.0,71,517,993.9154929577464,518402.0,1.3824053333333335,1.129088
3500.0,97,614,1022.8247422680413,617616.0,1.4116937142857142,1.587424
4000.0,96,710,1041.8333333333333,717632.0,1.435264,1.600256
4500.0,94,804,954.3085106382979,807337.0,1.435265777777778,1.43528
5000.0,80,884,900.7625,879398.0,1.4070368,1.152976
5500.0,91,975,1049.6483516483515,974916.0,1.4180596363636364,1.5282879999999999
6000.0,103,1078,942.757281553398,1072020.0,1.42936,1.553664
6500.0,82,1160,954.3048780487804,1150273.0,1.4157206153846156,1.252048
7000.0,94,1254,999.9148936170212,1244265.0,1.4220171428571426,1.503872
7500.0,81,1335,1007.8024691358024,1325897.0,1.4142901333333333,1.306112
8000.0,87,1422,908.3103448275862,1404920.0,1.40492,1.264368
8500.0,82,1504,1079.939024390244,1493475.0,1.4056235294117645,1.41688
9000.0,88,1592,1155.0795454545455,1595122.0,1.4178862222222222,1.626352
9500.0,73,1665,930.6027397260274,1663056.0,1.4004682105263158,1.086944
10000.0,92,1757,1042.7173913043478,1758986.0,1.4071888,1.53488
10500.0,88,1845,977.875,1845039.0,1.405744,1.376848
11000.0,93,1938,965.989247311828,1934876.0,1.4071825454545457,1.437392
11500.0,71,2009,901.4366197183099,1998878.0,1.3905238260869566,1.024032
12000.0,86,2095,1082.3720930232557,2091962.0,1.3946413333333332,1.489344
12500.0,95,2190,1012.1684210526316,2188118.0,1.40039552,1.538496
13000.0,79,2269,1127.26582278481,2277172.0,1.4013366153846154,1.424864
13500.0,91,2360,975.7802197802198,2365968.0,1.402055111111111,1.420736
14000.0,89,2449,1029.9213483146068,2457631.0,1.4043605714285714,1.466608
14500.0,85,2534,906.2705882352941,2534664.0,1.3984353103448275,1.232528
15000.0,75,2609,858.3733333333333,2599042.0,1.3861557333333332,1.030048
15500.0,91,2700,934.6263736263736,2684093.0,1.385338322580645,1.360816
16000.0,97,2797,949.3814432989691,2776183.0,1.3880915,1.47344
16500.0,79,2876,1051.3417721518988,2859239.0,1.386297696969697,1.328896
17000.0,92,2968,1012.2391304347826,2952365.0,1.3893482352941176,1.490016
17500.0,101,3069,885.980198019802,3041849.0,1.390559542857143,1.431744
18000.0,85,3154,893.4,3117788.0,1.3856835555555556,1.215024
18500.0,90,3244,941.6222222222223,3202534.0,1.3848795675675676,1.355936
19000.0,79,3323,990.2151898734177,3280761.0,1.3813730526315788,1.251632
19500.0,91,3414,976.5824175824176,3369630.0,1.3824123076923078,1.421904
20000.0,68,3482,1030.5,3439704.0,1.3758815999999998,1.121184
20500.0,67,3549,1057.0298507462687,3510525.0,1.3699609756097562,1.133136
21000.0,87,3636,1083.551724137931,3604794.0,1.3732548571428573,1.5083039999999999
21500.0,97,3733,1074.5876288659795,3709029.0,1.3801038139534885,1.6677600000000001
22000.0,113,3846,1008.7699115044247,3823020.0,1.390189090909091,1.823856
22500.0,105,3951,938.3809523809524,3921550.0,1.394328888888889,1.57648
23000.0,89,4040,956.5393258426966,4006682.0,1.3936285217391307,1.362112
23500.0,79,4119,1007.9367088607595,4086309.0,1.391083914893617,1.274032
24000.0,86,4205,907.9767441860465,4164395.0,1.3881316666666668,1.249376
24500.0,86,4291,1060.5581395348838,4255603.0,1.3895846530612246,1.4593280000000002
25000.0,87,4378,951.7471264367816,4338405.0,1.3882896,1.324832
25500.0,86,4464,937.0697674418604,4418993.0,1.3863507450980392,1.289408
26000.0,108,4572,1021.3796296296297,4529302.0,1.3936313846153845,1.764944
26500.0,89,4661,1000.6067415730337,4618356.0,1.394220679245283,1.424864
27000.0,100,4761,1011.79,4719535.0,1.3983807407407407,1.618864
27500.0,105,4866,1034.247619047619,4828131.0,1.4045471999999999,1.737536
28000.0,93,4959,1017.9032258064516,4922796.0,1.4065131428571427,1.51464
28500.0,90,5049,1026.1666666666667,5015151.0,1.4077616842105263,1.47768
29000.0,85,5134,842.1764705882352,5086736.0,1.4032375172413794,1.14536
29500.0,97,5231,1068.7731958762886,5190407.0,1.407568,1.6587359999999998
30000.0,93,5324,1052.5591397849462,5288295.0,1.410212,1.566208
30500.0,91,5415,1033.7692307692307,5382368.0,1.411768655737705,1.505168
31000.0,83,5498,933.4819277108434,5459847.0,1.4089927741935486,1.239664
31500.0,83,5581,976.843373493976,5540925.0,1.4072190476190476,1.297248
32000.0,87,5668,995.4022988505748,5627525.0,1.40688125,1.3856
32500.0,86,5754,1041.3488372093022,5717081.0,1.4072814769230768,1.432896
33000.0,102,5856,964.6960784313726,5815480.0,1.4098133333333334,1.574384
33500.0,104,5960,1047.0,5924368.0,1.414774447761194,1.742208
34000.0,110,6070,970.1272727272727,6031082.0,1.4190781176470588,1.707424
34500.0,95,6165,1012.4105263157895,6127261.0,1.4208141449275364,1.538864
35000.0,83,6248,941.4819277108434,6205404.0,1.4183780571428573,1.250288
35500.0,112,6360,923.8571428571429,6308876.0,1.4217185352112676,1.655552
36000.0,95,6455,924.0736842105263,6396663.0,1.4214806666666666,1.404592
36500.0,95,6550,1026.4105263157894,6494172.0,1.4233801643835615,1.560144
37000.0,84,6634,1151.9166666666667,6590933.0,1.4250665945945946,1.548176
37500.0,85,6719,942.3058823529411,6671029.0,1.4231528533333333,1.281536
38000.0,85,6804,977.1882352941177,6754090.0,1.4219136842105262,1.328976
38500.0,105,6909,987.1428571428571,6857740.0,1.424984935064935,1.6584
39000.0,102,7011,921.1666666666666,6951699.0,1.4259895384615382,1.503344
39500.0,95,7106,1063.9473684210527,7052774.0,1.428409924050633,1.6172000000000002
40000.0,78,7184,873.4230769230769,7120901.0,1.4241802,1.090032
40500.0,101,7285,893.5247524752475,7211147.0,1.4244240987654322,1.443936
41000.0,84,7369,951.5357142857143,7291076.0,1.422648975609756,1.278864
41500.0,92,7461,1113.1847826086957,7393489.0,1.425250891566265,1.6386080000000003
42000.0,88,7549,1010.2272727272727,7482389.0,1.4252169523809521,1.4224
42500.0,100,7649,1037.49,7586138.0,1.4279789176470588,1.659984
43000.0,79,7728,1005.493670886076,7665572.0,1.4261529302325582,1.270944
43500.0,70,7798,932.8428571428572,7730871.0,1.4217693793103447,1.044784
44000.0,84,7882,1094.0595238095239,7822772.0,1.422322181818182,1.470416
44500.0,95,7977,1053.6842105263158,7922872.0,1.4243365393258427,1.6016
45000.0,102,8079,978.7647058823529,8022706.0,1.4262588444444446,1.597344
45500.0,97,8176,961.4226804123712,8115964.0,1.4269826813186812,1.492128
46000.0,101,8277,1013.0,8218277.0,1.4292655652173911,1.637008
46500.0,70,8347,1027.1,8290174.0,1.4262664946236558,1.150352
47000.0,72,8419,922.0555555555555,8356562.0,1.4223935319148935,1.062208
47500.0,90,8509,1050.1666666666667,8451077.0,1.4233392842105264,1.51224
48000.0,74,8583,991.8243243243244,8524472.0,1.4207453333333333,1.17432
48500.0,98,8681,1052.030612244898,8627571.0,1.423104494845361,1.6495840000000002
49000.0,89,8770,1075.561797752809,8723296.0,1.4242115918367346,1.5316
49500.0,93,8863,1020.6021505376344,8818212.0,1.4251655757575756,1.518656
50000.0,85,8948,1015.6823529411764,8904545.0,1.4247272,1.381328
50500.0,96,9044,1019.7916666666666,9002445.0,1.426129900990099,1.5664
51000.0,75,9119,1027.44,9079503.0,1.424235764705882,1.232928
51500.0,96,9215,914.71875,9167316.0,1.4240490873786407,1.405008
52000.0,76,9291,1025.3947368421052,9245246.0,1.4223455384615382,1.24688
52500.0,76,9367,954.1973684210526,9317765.0,1.4198499047619049,1.160304
53000.0,66,9433,980.4545454545455,9382475.0,1.4162226415094339,1.03536
53500.0,83,9516,959.5421686746988,9462117.0,1.414896,1.274272
54000.0,93,9609,949.7204301075269,9550441.0,1.4148801481481483,1.413184
54500.0,96,9705,940.6770833333334,9640746.0,1.415155376146789,1.44488
55000.0,90,9795,1013.5222222222222,9731963.0,1.4155582545454544,1.459472
55500.0,80,9875,951.4875,9808082.0,1.4137775855855856,1.217904
56000.0,90,9965,947.6444444444444,9893370.0,1.4133385714285713,1.364608
56500.0,86,10051,954.3023255813954,9975440.0,1.4124516814159291,1.31312
57000.0,94,10145,1004.8510638297872,1.0069896E7,1.4133187368421052,1.511296
57500.0,88,10233,987.9431818181819,1.0156835E7,1.4131248695652172,1.391024
58000.0,89,10322,972.2134831460675,1.0243362E7,1.4128775172413792,1.384432
58500.0,90,10412,1057.4444444444443,1.0338532E7,1.413816341880342,1.5227199999999999
59000.0,79,10491,1012.1012658227849,1.0418488E7,1.4126763389830508,1.279296
59500.0,81,10572,1010.4197530864197,1.0500332E7,1.411809344537815,1.309504
60000.0,83,10655,989.4457831325301,1.0582456E7,1.4109941333333333,1.313984
60500.0,95,10750,936.3473684210526,1.0671409E7,1.4110954049586775,1.423248
