time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall offer [Mb/s],offer last interval [Mb/s]
49500.0,4765,477669,1030.5544596012592,4.87894476E8,79.65624097959183,78.569472
50000.0,4825,482494,1018.5438341968912,4.9280895E8,79.64589090909092,78.631584
50500.0,4810,487304,1009.3224532224532,4.97663791E8,79.62620656,77.677456
51000.0,4731,492035,1023.3563728598605,5.0250529E8,79.60479841584159,77.463984
51500.0,4815,496850,1027.3956386292834,5.074522E8,79.60034509803923,79.15056
52000.0,4850,501700,1023.8985567010309,5.12418108E8,79.59892939805826,79.454528
52500.0,4754,506454,1010.2004627681952,5.17220601E8,79.57240015384616,76.839888
53000.0,4847,511301,1024.1211058386632,5.22184516E8,79.57097386666668,79.42264000000002
53500.0,4845,516146,1018.6819401444789,5.2712003E8,79.5652875471698,78.968224
54000.0,4847,520993,1027.0,5.32097899E8,79.56604097196262,79.645904
54500.0,4861,525854,1015.1127340053487,5.37032362E8,79.56034992592592,78.951408
55000.0,4718,530572,1013.0538363713438,5.4181195E8,79.53202935779817,76.473408
55500.0,4898,535470,1032.0826868109432,5.46867091E8,79.54430414545455,80.882256
56000.0,4841,540311,1032.2406527576948,5.51864168E8,79.54798818018018,79.953232
56500.0,4931,545242,1033.9125937943622,5.56962391E8,79.56605585714286,81.571568
57000.0,4724,549966,1002.649449618967,5.61698907E8,79.53258860176992,75.784256
57500.0,4813,554779,1029.9200083108249,5.66655912E8,79.53065431578948,79.31208
58000.0,4786,559565,1022.7183451734224,5.71550642E8,79.52008932173912,78.31568
58500.0,4777,564342,1010.064475612309,5.7637572E8,79.50009931034484,77.201248
59000.0,4752,569094,1020.2005471380471,5.81223713E8,79.48358468376068,77.567888
59500.0,4938,574032,1020.7804779262859,5.86264327E8,79.4934680677966,80.649824
60000.0,4689,578721,1031.0556621880999,5.91098947E8,79.47548867226891,77.35392
60500.0,4883,583604,1023.306573827565,5.96095753E8,79.47943373333334,79.948896
