time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall thrp [Mb/s],thrp last interval [Mb/s]
48000.0,0,30,NaN,7301.0,0.0012168333333333334,NaN
48500.0,1,31,389.0,7690.0,0.0012684536082474226,0.006224
49000.0,1,32,389.0,8079.0,0.0013190204081632653,0.006224
49500.0,0,32,NaN,8079.0,0.0013056969696969697,NaN
50000.0,1,33,389.0,8468.0,0.0013548800000000001,0.006224
50500.0,0,33,NaN,8468.0,0.0013414653465346534,NaN
51000.0,1,34,244.0,8712.0,0.0013665882352941175,0.003904
51500.0,1,35,244.0,8956.0,0.001391223300970874,0.003904
52000.0,1,36,244.0,9200.0,0.0014153846153846154,0.003904
52500.0,0,36,NaN,9200.0,0.001401904761904762,NaN
53000.0,0,36,NaN,9200.0,0.0013886792452830188,NaN
53500.0,0,36,NaN,9200.0,0.0013757009345794393,NaN
54000.0,0,36,NaN,9200.0,0.0013629629629629627,NaN
54500.0,0,36,NaN,9200.0,0.0013504587155963304,NaN
55000.0,0,36,NaN,9200.0,0.0013381818181818182,NaN
55500.0,0,36,NaN,9200.0,0.0013261261261261262,NaN
56000.0,0,36,NaN,9200.0,0.0013142857142857142,NaN
56500.0,0,36,NaN,9200.0,0.001302654867256637,NaN
57000.0,0,36,NaN,9200.0,0.0012912280701754388,NaN
57500.0,0,36,NaN,9200.0,0.00128,NaN
58000.0,0,36,NaN,9200.0,0.0012689655172413792,NaN
58500.0,0,36,NaN,9200.0,0.0012581196581196582,NaN
59000.0,0,36,NaN,9200.0,0.0012474576271186443,NaN
59500.0,0,36,NaN,9200.0,0.0012369747899159665,NaN
60000.0,0,36,NaN,9200.0,0.0012266666666666665,NaN
60500.0,0,36,NaN,9200.0,0.0012165289256198346,NaN
