time[ms],#packets last interval,#packets overall,overall avrg. packetsize [byte],overall sum packetsize [byte],overall thrp [Mb/s],thrp last interval [Mb/s]
33000.0,297,18620,1005.3164983164983,1.9522629E7,4.8055702153846145,4.777264
33500.0,287,18907,1043.6480836236933,1.9822156E7,4.805371151515152,4.792432
34000.0,286,19193,1045.7517482517483,2.0121241E7,4.80507247761194,4.78536
34500.0,282,19475,1043.9148936170213,2.0415625E7,4.803676470588235,4.710144
35000.0,284,19759,1051.8028169014085,2.0714337E7,4.803324521739131,4.779392
35500.0,307,20066,964.3094462540716,2.101038E7,4.802372571428571,4.736688
36000.0,288,20354,1012.7916666666666,2.1302064E7,4.800465126760563,4.666944
36500.0,287,20641,1030.2578397212544,2.1597748E7,4.799499555555555,4.730944
37000.0,274,20915,1072.029197080292,2.1891484E7,4.798133479452054,4.699776000000001
37500.0,298,21213,987.6845637583892,2.2185814E7,4.796932756756758,4.70928
38000.0,285,21498,1023.4140350877193,2.2477487E7,4.795197226666668,4.666768
38500.0,301,21799,990.4651162790698,2.2775617E7,4.794866736842106,4.77008
39000.0,291,22090,1001.3230240549829,2.3067002E7,4.793143272727273,4.66216
39500.0,281,22371,1076.4199288256227,2.3369476E7,4.793738666666667,4.839584
40000.0,290,22661,1009.2827586206896,2.3662168E7,4.792337822784809,4.683072
40500.0,295,22956,994.5559322033898,2.3955562E7,4.7911124,4.694304
41000.0,298,23254,997.1879194630873,2.4252724E7,4.790661530864198,4.754592
41500.0,268,23522,1133.2164179104477,2.4556426E7,4.791497756097562,4.859232
42000.0,274,23796,1083.7080291970804,2.4853362E7,4.791009542168675,4.750976
42500.0,273,24069,1065.4322344322345,2.5144225E7,4.78937619047619,4.653808
43000.0,280,24349,1072.9142857142858,2.5444641E7,4.789579482352941,4.806656000000001
43500.0,283,24632,1057.6678445229682,2.5743961E7,4.789574139534884,4.78912
44000.0,272,24904,1093.7389705882354,2.6041458E7,4.789233655172414,4.759952
44500.0,277,25181,1082.5162454873646,2.6341315E7,4.78933,4.797712
45000.0,285,25466,1060.4947368421053,2.6643556E7,4.789852764044944,4.835856
45500.0,285,25751,1045.7929824561404,2.6941607E7,4.7896190222222215,4.768816
46000.0,284,26035,1041.0352112676057,2.7237261E7,4.788968967032967,4.730464000000001
46500.0,281,26316,1074.405693950178,2.7539169E7,4.789420695652174,4.830528
47000.0,278,26594,1047.269784172662,2.783031E7,4.788010322580645,4.658256
47500.0,268,26862,1125.910447761194,2.8132054E7,4.788434723404256,4.827904
48000.0,278,27140,1054.453237410072,2.8425192E7,4.787400757894737,4.690208
48500.0,285,27425,1035.8456140350877,2.8720408E7,4.786734666666666,4.723456
49000.0,273,27698,1097.857142857143,2.9020123E7,4.786824412371134,4.79544
49500.0,277,27975,1093.9891696750904,2.9323158E7,4.787454367346939,4.84856
50000.0,274,28249,1060.6423357664235,2.9613774E7,4.786064484848485,4.649856
50500.0,277,28526,1059.9711191335741,2.9907386E7,4.78518176,4.697792000000001
51000.0,276,28802,1082.536231884058,3.0206166E7,4.785135207920791,4.78048
51500.0,312,29114,941.6538461538462,3.0499962E7,4.784307764705883,4.700736
52000.0,281,29395,1053.7224199288257,3.0796058E7,4.783853669902912,4.737536000000001
52500.0,282,29677,1046.3652482269504,3.1091133E7,4.78325123076923,4.7212
53000.0,280,29957,1042.7821428571428,3.1383112E7,4.7821884952380955,4.671664
53500.0,279,30236,1063.989247311828,3.1679965E7,4.781881509433963,4.749648
54000.0,274,30510,1068.697080291971,3.1972788E7,4.780977644859814,4.685168
54500.0,283,30793,1046.7173144876326,3.2269009E7,4.780593925925926,4.739536000000001
55000.0,284,31077,1061.225352112676,3.2570397E7,4.780975706422018,4.822208
55500.0,277,31354,1083.8158844765344,3.2870614E7,4.781180218181818,4.803472
56000.0,276,31630,1065.177536231884,3.3164603E7,4.780483315315315,4.703824
56500.0,285,31915,1044.378947368421,3.3462251E7,4.780321571428572,4.762368
57000.0,282,32197,1062.8900709219859,3.3761986E7,4.780458194690266,4.79576
57500.0,276,32473,1046.7572463768115,3.4050891E7,4.779072421052631,4.62248
58000.0,285,32758,1049.6947368421052,3.4350054E7,4.7791379478260865,4.786607999999999
58500.0,281,33039,1071.7081850533807,3.4651204E7,4.779476413793104,4.8184
59000.0,277,33316,1088.5487364620938,3.4952732E7,4.779860786324786,4.824447999999999
59500.0,279,33595,1057.6702508960573,3.5247822E7,4.7793656949152545,4.72144
60000.0,282,33877,1051.9645390070923,3.5544476E7,4.7790892100840345,4.746464
60500.0,276,34153,1071.0217391304348,3.5840078E7,4.778677066666667,4.729632
